Age,Height,FCVC,NCP,CH2O,FAF,TUE,family_history_with_overweight,FAVC,CAEC,SMOKE,SCC,CALC,MTRANS,NObeyesdad
23.090215,1.596586,1.518966,1.0,2.0,0.0,1.094046,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
21.656907,1.729099,3.0,3.0,1.3954,1.931173,0.878258,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.0,1.7,2.0,3.0,2.0,0.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.976842,1.71073,3.0,3.0,1.728139,1.676269,0.906247,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
17.099015,1.6,3.0,2.401341,2.0,0.663896,1.753745,1,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.474165,1.577115,2.0,2.1759082,1.9299036,1.4168986,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
18.741188,1.556789,3.0,3.129155,2.0,1.634134,1.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
21.982942,1.748584,3.0,3.0,2.00513,1.34139,0.59927,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.011718,1.680991,2.413156,2.521546,1.985312,0.00705,0.965464,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
34.543563,1.765188,2.694281,3.0,2.653831,1.96582,0.891189,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.220108,1.530266,3.0,1.0,1.954889,0.0,0.907868,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
27.0,1.6,3.0,3.0,2.0,0.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
20.0,1.83,3.0,3.0,3.0,3.0,0.0,1,0,Sometimes,0,1,Sometimes_Frequently_Always,other_vehicles,0.0
34.0,1.68,3.0,1.0,2.0,1.0,0.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
26.0,1.643892,3.0,3.0,2.768141,0.0,0.094213,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
28.363149,1.793476,1.99124,3.0,2.0,0.0,0.292956,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.0,1.65,3.0,4.0,2.0,2.0,0.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
21.948577,1.773594,2.252653,3.0,2.962371,1.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
31.190219,1.842812,2.151335,3.0,1.491169,0.883542,0.527766,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.777565,1.628205,3.0,3.0,2.506631,0.025787,0.484165,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.53084,1.573816,1.21498,1.717608,1.179942,0.684739,2.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.322097,1.751118,3.0,3.0,2.309409,1.68291,0.70558,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.765628,1.627839,3.0,3.0,2.320068,0.045246,0.413106,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.801436,1.855779,2.0,2.372339,1.675733,1.066241,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
37.631769,1.513202,2.0,2.582591,1.535134,1.88452,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
25.113537,1.505387,2.0,1.193729,1.846441,0.546402,0.235711,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
21.695892,1.755476,3.0,3.0,1.959287,1.433151,0.911335,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.0,1.53,2.0,3.0,1.0,2.0,0.0,1,0,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
17.451085,1.6,3.0,2.449723,2.0,0.479592,1.720642,1,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.376426,1.722527,3.0,3.285167,1.569082,0.545931,0.469735,0,0,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
32.787101,1.903832,2.0,1.863012,2.196471,1.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
19.0,1.56,2.0,1.0,1.0,0.0,2.0,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
21.01245,1.747773,3.0,3.0,1.705218,0.390937,0.998646,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
17.521754,1.7007468000000003,2.6289006,2.64155,2.121251,0.998391,0.85882,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.206358,1.738397,1.996638,3.0,1.033199,0.584793,0.518297,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
35.322112,1.78,2.787589,1.114564,3.0,2.710338,0.572185,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
23.501249,1.6,2.591439,3.0,2.074048,1.679935,0.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
18.006742,1.7,1.003566,3.238258,1.014634,0.783676,1.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.141402,1.849307,3.0,2.510135,1.693362,0.769709,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.090023,1.562434,2.748243,3.070386,1.962322,1.145752,1.0,1,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
22.0,1.691303,2.0,2.038373,2.0,1.5167849999999998,1.506576,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.726522,1.508267,2.778079,3.0,1.696691,0.94224,0.879925,0,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.48,2.0,1.0,1.0,0.0,0.0,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.481032,1.661277,1.712848,3.0,1.162153,0.458981,0.885532,1,1,Sometimes,0,0,no,other_vehicles,1.0
18.0,1.62,3.0,3.0,1.0,0.0,2.0,0,1,Sometimes,0,0,no,other_vehicles,0.0
24.475242,1.694726,3.0,3.0,2.724099,0.336795,0.153462,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.1859118,1.772045,2.4821354,3.0,2.081719,1.538922,0.356868,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.8
22.307413,1.605495,2.049112,2.622055,2.280555,2.052896,0.896185,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
25.964788,1.623938,3.0,3.0,2.471721,9.6e-05,0.433463,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
28.825223,1.765874,1.064162,3.98955,2.028426,0.81517,0.894678,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.0,1.631332,3.0,3.0,2.55975,0.0,0.237307,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
31.539393,1.657496,2.0,3.0,1.0,0.0,1.112489,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
39.656559,1.789992,2.043359,2.209314,2.785804,1.259613,0.669616,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
18.267696,1.706343,1.70825,3.0,1.0,0.899864,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.154311,1.723072,2.315932,2.658478,1.568476,0.949976,0.544899,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
33.0,1.56,2.0,3.0,2.0,1.0,0.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.051982,1.729719,3.0,3.0,1.422483,1.708971,0.673009,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
31.199261,1.848845,2.49619,3.0,1.662117,0.992371,0.217632,1,1,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
35.483601,1.647514,3.0,2.725012,1.62244,0.902661,0.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
34.288249,1.835678,2.0,1.546665,3.0,1.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
21.980847,1.819875,2.0,3.0,2.745242,0.0,0.80898,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.0,1.538398,2.71897,1.473088,1.164644,1.235675,0.930926,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
27.349745,1.835271,2.923433,1.338033,1.944095,1.931829,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.027417,1.588147,3.0,3.362758,2.0,2.892922,1.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.79,3.0,3.0,2.0,1.0,1.0,0,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
16.910997,1.74823,2.494451,3.56544,1.491268,1.951027,0.956204,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.0,1.629191,3.0,3.0,2.654702,0.0,0.555468,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.288205,1.713564,1.140615,3.471536,1.0,2.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.0,1.79,2.0,3.0,1.0,0.0,0.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.422674,1.70011,2.674431,3.0,2.453384,1.321624,1.990617,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
21.413642,1.709484,2.0,3.0,2.843777,2.022315,0.009254,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
29.622804,1.814052,2.407817,2.070033,1.796257,1.234483,0.178708,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
18.0,1.63,1.0,3.0,2.0,2.0,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.816445,1.684082,3.0,3.0,1.295436,0.282063,0.929356,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.3928,1.641149,2.607747,1.000414,3.0,1.269169,1.460564,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
19.262934,1.741014,3.0,3.0174238,2.436261,1.3764802,0.87092,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.65,2.0,3.0,2.0,0.0,2.0,1,1,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
22.0,1.75,2.6100474,3.0,2.0,1.0,2.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
28.255199,1.816547,2.997951,3.0,2.715856,0.739881,0.972054,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
18.985119,1.759117,2.0,1.411808,2.651194,2.878414,0.953841,1,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
19.0,1.71,3.0,3.0,2.0,1.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.740275,1.717288,2.0,3.0,2.0,0.0,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.0,1.62,3.0,2.6174238,2.0,1.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.2
26.0,1.610225,3.0,3.0,1.322004,0.0,0.539876,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.0,1.787733,2.0,2.37985,2.616138,1.0,0.652485,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
17.080493,1.782756,2.0,4.0,2.28525,2.0,1.162801,1,1,Sometimes,0,0,no,other_vehicles,0.0
23.0,1.65,2.0,3.0,2.0,0.0,0.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.063874,1.737313,3.0,3.0,2.846259,1.295759,0.723154,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
22.720449,1.65,2.103335,2.964024,3.0,0.632947,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
25.988668,1.621671,3.0,3.0,1.042989,0.097114,0.42954,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
33.270448,1.733439,2.631565,2.627173,2.253422,2.690756,0.845774,1,1,Sometimes,0,0,no,other_vehicles,0.0
18.0,1.74,3.0,4.0,1.0,2.0,0.0,1,1,Sometimes,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.491055,1.586952,2.00876,1.73762,1.792022,0.119643,0.0,0,0,Frequently_Always,0,0,no,Public_Transport_Walking,0.0
25.0,1.7,3.0,3.0,3.0,3.0,0.0,0,1,Sometimes,0,1,no,other_vehicles,0.0
37.96543,1.560199,2.533605,1.271624,1.893691,1.296535,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
21.012542,1.615145,1.729824,3.612941,2.043703,0.562118,0.426643,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.865018,1.632118,2.587789,1.482103,1.911664,0.0,0.128681,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.735659,2.0,3.0,1.249307,0.973465,1.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
31.327609,1.737984,2.300408,3.1091824,1.738959,0.090147,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
39.29266,1.567131,2.025479,1.046144,1.941224,1.983265,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
18.766033,1.579561,2.027574,1.0,1.636326,0.0,1.906141,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
36.023972,1.670667,2.903545,1.508685,2.450069,1.45473,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
21.420537,1.712473,2.0,3.0,1.362642,0.921268,0.139013,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.091346,1.603923,3.0,3.0,1.28246,1.60195,0.0,0,0,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.0,1.62,2.0,1.0,3.0,1.0,0.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
29.740496,1.820471,3.0,3.0,1.174611,2.0,0.0,0,1,Sometimes,0,0,no,other_vehicles,0.0
33.015258,1.73196,2.0,3.0,2.205911,1.293396,0.0,1,1,Sometimes,0,0,no,other_vehicles,0.0
19.314429,1.67231,2.562409,3.488342,1.67062,2.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.027764,1.611434,2.983042,1.109956,1.430444,0.0,1.690901,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
18.900253,1.750359,2.0,2.228113,2.045004,1.293665,0.961806,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
19.821996,1.653431,2.766036,2.443812,2.707927,0.702839,0.827439,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.4238924,1.8,3.0,3.0,1.9022798,1.0,0.8374887999999998,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
25.908829,1.607734,3.0,3.0,1.030501,0.06582,0.991473,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
41.0,1.54,2.0,3.0,1.0,0.0,0.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
26.0,1.66,3.0,3.0,3.0,0.0,0.0,1,0,Sometimes,0,0,no,other_vehicles,1.0
25.550506,1.77274,2.175276,3.0,2.128176,1.306476,0.079334,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
39.129291,1.532643,2.0,3.0,1.186996,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
21.0,1.66,1.0,3.0,2.0,3.0,0.0,0,1,Frequently_Always,0,1,no,other_vehicles,0.0
39.685846,1.781032,2.252698,2.475228,2.923856,2.165429,0.616045,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
18.525834,1.776989,2.0,3.747163,2.575535,2.0,1.84383,1,1,Sometimes,0,0,no,other_vehicles,0.0
25.314589,1.787802,1.588114,3.0,2.115967,1.541072,0.0,1,1,Sometimes,0,0,no,other_vehicles,1.0
38.0,1.5,2.0,1.0,2.0,0.0,0.0,1,1,Frequently_Always,1,0,Sometimes_Frequently_Always,other_vehicles,0.0
43.719395,1.584322,2.186322,2.900915,2.471033,0.256113,0.0,1,1,Sometimes,0,0,no,other_vehicles,1.0
34.204611,1.719509,2.031246,3.0,2.803002,1.98448,0.418623,1,1,Sometimes,0,0,no,other_vehicles,0.0
18.0,1.716691,1.813234,3.0,1.274815,0.520407,1.673584,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.850466,1.550053,3.0,3.000974,2.0,2.274248,1.0,1,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
21.618246,1.679306,2.0,3.0,1.957871,0.994592,0.6142056,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.706285,1.585547,2.0,1.0,2.0,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.0,1.692913,2.818502,3.0,1.991251,1.492967,0.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
25.994746,1.811602,3.0,3.0,2.858171,1.813318,0.680215,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.0,1.640606,3.0,3.0,2.709428,0.0,0.228486,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.050109,1.773115,2.392179,3.0,2.16467,1.079934,1.073026,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.872667,1.817231,3.0,3.0,2.305521,1.956278,0.92376,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.0,1.89,2.0,4.0,2.0,3.0,1.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
19.931667,1.653209,2.530066,3.0,1.965237,2.0,1.0,0,0,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.679935,1.6084,2.699282,1.0,2.598632,0.292093,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.353237,1.709731,2.0,2.973476,2.0,0.0,1.331527,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
36.67933,1.780725,2.540949,1.116401,2.929123,2.787319,0.732881,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
26.0,1.633945,3.0,3.0,2.682804,0.0,0.15171,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
24.079971,1.61981,2.95841,2.434347,1.0,1.930033,0.754023,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
18.0,1.792239,2.0,2.141839,2.939847,1.0,0.103056,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.131526,1.737174,3.0,3.1119682,2.0655696,1.582675,0.6220926,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.735968,1.699956,1.204855,3.531038,1.134658,2.0,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.0,1.626483,3.0,3.0,2.61939,0.0,0.171034,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
29.0,1.62,1.0,3.0,1.0,0.0,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
24.693108,1.667383,3.0,3.0,2.887909,0.312923,0.210997,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.330178,1.747987,3.0,3.0,2.336349,1.4164,0.711724,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
30.610436,1.783914,2.05687,3.0,2.358088,0.093418,1.759954,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
25.0605038,1.83,2.3942504,3.0,1.0,0.9480864,1.0,1,0,Sometimes,1,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.2
26.0,1.608283,3.0,3.0,2.476002,0.0,0.546345,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
21.501721,1.809871,3.0,3.0,2.351207,0.246831,0.91336,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.100513,1.830596,1.455602,3.0,2.363307,1.144683,0.101026,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
38.112989,1.766888,2.240757,2.911568,1.895876,0.822186,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
21.544554,1.84998,3.0,1.971659,1.179254,0.178856,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
23.0,1.65,2.0,3.0,2.0,1.0,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
17.0,1.62,3.0,1.0,2.0,1.0,2.0,1,1,Frequently_Always,0,1,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.763465,1.567101,3.0,1.994139,0.107981,1.0,0,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
24.912254,1.75596,1.397468,3.0,2.01897,0.665439,0.062167,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
18.0,1.844218,2.0,1.548407,2.191401,1.0,1.676944,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
26.0,1.584782,3.0,3.0,1.197667,0.0,0.534769,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
37.765356,1.763582,2.145114,2.888193,2.038128,0.852344,0.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,1.0
20.951084,1.708581,3.0,3.0,1.796956,1.684582,0.887388,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
29.0,1.7,3.0,3.0,1.0,2.0,1.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
23.252906,1.775815,2.0,3.0,3.0,3.0,2.0,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
19.0,1.51,3.0,3.0,1.0,1.0,2.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.758516,1.80179,2.652958,2.488189,2.0,2.0,0.096614,0,1,Sometimes,0,0,no,other_vehicles,0.0
26.0,1.622397,3.0,3.0,2.704507,0.0,0.29499,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
25.96773,1.603404,3.0,3.0,1.919473,0.027101,0.546137,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
34.176795,1.681021,2.79606,1.971472,1.921601,0.935217,0.704637,1,1,Sometimes,0,0,no,other_vehicles,0.0
24.982997,1.78968,1.469384,2.996444,2.067741,1.082236,0.150544,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
16.950499,1.603501,2.96008,1.0,2.0,0.736032,1.344072,1,1,Sometimes,0,1,no,Public_Transport_Walking,0.0
21.845025,1.613668,1.758394,3.981997,2.174248,0.920476,1.358163,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.89,3.0,3.0,3.0,1.0,1.0,1,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.0,1.83,2.0,3.0,2.0,1.0,1.0,0,0,Sometimes,0,0,no,Public_Transport_Walking,0.0
22.717249,1.708071,2.714447,3.0,3.0,1.096818,1.89388,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
26.0,1.642572,3.0,3.0,2.623489,0.0,0.138563,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
26.0,1.621245,3.0,3.0,2.605685,0.0,0.199227,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.528936,1.817917,3.0,3.0,2.562002,1.976427,0.740331,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
40.0,1.561109,2.948248,3.0,2.429911,0.11964,0.360193,1,1,Sometimes,0,0,Sometimes_Frequently_Always,other_vehicles,0.0
26.0,1.638836,3.0,3.0,2.644135,0.0,0.357581,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.21638,1.812472,2.0,3.0,2.168651,0.977998,0.142638,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
18.0,1.7,2.0,3.0,2.0,2.0,1.0,0,1,Sometimes,0,0,no,Public_Transport_Walking,0.0
26.0,1.624134,3.0,3.0,2.609188,0.0,0.17403,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
18.381382,1.722547,2.0,3.131032,2.072194,1.487987,2.0,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
25.583810399999997,1.752944,2.839048,3.129392,1.639202,1.5119338,0.967919,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.2
20.850119,1.524926,2.866383,1.226342,1.0,0.14495,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
23.0,1.665199,2.928234,1.458507,2.777379,0.354541,1.707018,1,1,Sometimes,0,0,no,Public_Transport_Walking,1.0
20.190733,1.680762,3.0,3.0,1.124366,0.877067,0.552006,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
34.993835,1.752456,2.63165,2.98212,2.778587,2.667739,0.905181,1,1,Sometimes,0,0,no,other_vehicles,0.0
39.0,1.65,3.0,4.0,2.0,0.0,0.0,0,1,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
20.891491,1.748313,3.0,3.0,2.874336,1.624981,0.825609,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
19.717249,1.688426,2.714447,3.0,2.0,1.903182,1.0,0,0,Frequently_Always,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,0.0
22.906342,1.755902,2.971574,2.80742,1.962646,1.583832,0.504816,1,1,Sometimes,0,0,Sometimes_Frequently_Always,Public_Transport_Walking,1.0
